Course Title,Rating,Level,Schedule,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url,Duration to complete (Approx.),Number of Review
Mastering bitumen for better roads and innovative applications,4.7,Intermediate level,Flexible schedule,Not specified,"Energy, Chemical Engineering, Chemistry, Road Construction","Bitumen market, generalities, the manufacture of bitumen, transport, uses of bitumen, main developments and alternatives, Constitution, structure and characterization of bitumen - specifications-rheology, Modifications of bitumen and applications (roads, roofing,…), Health, Safety, Environment & Quality concerns regarding bitumen, and examples of research & innovation actions","Sophie LIMBORG, Jean Pascla PLANCHE, Olivier GAMET, Mike SOUTHERN, Gilles GAUTHIER, Gary SCHOFIELD, Nadège VO VINH, Jean-François CORTE, Clémence QUEFFELEC, Armel de la BOURDONNAYE, Frédéric ANDRZEJEWSKI, ""John DANGELO"", Laurence LAPALU, Hélène AZOULAY, Eric GOSSE, Cécile GIACOBI, Virginie MOUILLET, Yves BROSSEAUD, Emmanuel CHAILLEUX, Nicolas HAUTIERE",École des Ponts ParisTech,Physical Science and Engineering,https://www.coursera.org/learn/mastering-bitumen,7.0,1234
Internet of Things and AI Cloud Specialization,4.2,Intermediate level,Flexible schedule,Not specified,Not specified,"Internet of Things: How did we get here?, Internet of Things V2: DragonBoard™ bring up and community ecosystem, Internet of Things V2: Setting up and Using Cloud Services, Internet of Things: Communication Technologies, Internet of Things: Multimedia Technologies, Internet of Things Capstone V2: Build a Mobile Surveillance System","Ganz Chockalingam, Harinath Garudadri",University of California San Diego,Physical Science and Engineering,https://www.coursera.org/specializations/internet-of-things,80.0,1020
"Modern Robotics, Course 1:  Foundations of Robot Motion",4.7,Intermediate level,Flexible schedule,Not specified,Not specified,"Introduction to Modern Robotics, Chapter 2:  Configuration Space (Part 1 of 2), Chapter 2:  Configuration Space (Part 2 of 2), Chapter 3:  Rigid-Body Motions (Part 1 of 2), Chapter 3:  Rigid-Body Motions (Part 2 of 2)",Kevin Lynch,Northwestern University,Physical Science and Engineering,https://www.coursera.org/learn/modernrobotics-course1,24.0,925
Data-driven Astronomy,4.8,Intermediate level,Flexible schedule,Not specified,"Python Programming, Machine Learning, SQL, Applied Machine Learning","Thinking about data, Big data makes things slow, Querying your data, Managing your data, Learning from data: regression, Learning from data: classification","Simon Murphy, Tara Murphy",The University of Sydney,Physical Science and Engineering,https://www.coursera.org/learn/data-driven-astronomy,23.0,1328
Science and Engineering of Climate Change,4.8,Beginner level,Flexible schedule,"Understanding the evidence for climate change, and of its anthropogenic originUnderstanding the basics of the carbon cycle, climate modelling, and the role of CO2 concentrationsCritical appreciation of advantages and limitations of renewables, sequestration and negative emission technologies",Not specified,"Current Climate Change in Context, Modelling Climate Change, Technologies to Control CO2 Concentration, Non-Fossil Energy Sources",RICCARDO REBONATO - EDHEC BUSINESS SCHOOL,EDHEC Business School,Physical Science and Engineering,https://www.coursera.org/learn/science-and-engineering-of-climate-change,9.0,182
"Creativity, Innovation and Transformation",4.5,Not specified,Flexible schedule,Not specified,Not specified,"Innovation Toolbox, Understanding Creative Diversity, CENTER Model, Transformation","Dr. Armend Tahirsylaj, Dr. Darrell Velegol, Dr. Kathryn W. Jablokow, Dr. Jack V. Matson",The Pennsylvania State University,Physical Science and Engineering,https://www.coursera.org/learn/creativity-innovation,18.0,653
Equivalent Circuit Cell Model Simulation,4.7,Intermediate level,Flexible schedule,How to design equivalent-circuit models for lithium-ion battery cells,Design equivalent-circuit models for lithium-ion battery cells,"Defining an equivalent-circuit model of a Li-ion cell, Identifying parameters of static model, Identifying parameters of dynamic model, Simulating battery packs in different configurations, Co-simulating battery and electric-vehicle load, Capstone project",Gregory Plett,"University of Colorado Boulder, University of Colorado System",Physical Science and Engineering,https://www.coursera.org/learn/equivalent-circuit-cell-model-simulation,27.0,521
Sustainable Urban Water Systems,4.9,Beginner level,Flexible schedule,Solutions for Sustainable Water Management in Resilient Smart Cities,Not specified,"Introduction to the course, The Water Cycle in Urban Areas: Natural Processes and Human Activities, Water Sensitive Cities: Increasing Resilience to Evolutionary Risks, Sustainable Water Supply Strategies",Anita Raimondi,Politecnico di Milano,Physical Science and Engineering,https://www.coursera.org/learn/sustainable-urban-water-systems,2.0,18
BIM Application for Engineers,4.7,Intermediate level,Flexible schedule,Not specified,Not specified,"Initiation, Modeling of a Building, Model Integration and Clash Detection, Quantity Takeoff, 4D Simulation, Closure",謝尚賢,National Taiwan University,Physical Science and Engineering,https://www.coursera.org/learn/bim-application,19.0,446
AstroTech: The Science and Technology behind Astronomical Discovery,4.7,Beginner level,Flexible schedule,Not specified,Not specified,"Science and Technology, Telescopes and Stars, Space and Black Holes, Detectors and the First Galaxies, Computers and Killer Rocks, Spectroscopy and Dark Energy","Andy Lawrence, Catherine Heymans",The University of Edinburgh,Physical Science and Engineering,https://www.coursera.org/learn/astronomy-technology,6.0,1097
Renewable Power and Electricity Systems,4.7,Beginner level,Flexible schedule,"How electricity systems work, from both technical and institutional perspectives-The challenges and opportunities arising from renewables in electricity systems","Electricity systems, Wind Power, Sustainable Energy, Renewable Energy, Solar Energy","Introduction and Renewable Power Basics, Grid Operations and Grid Integration, Storage and Demand Flexibility, Power Structure Industry and ISOs, Course Summary and Review",Paul Komor,University of Colorado Boulder,Physical Science and Engineering,https://www.coursera.org/learn/renewable-power-electricity-systems,12.0,175
Materials Science: 10 Things Every Engineer Should Know,4.7,Not specified,Flexible schedule,Not specified,"Materials, Mechanical Engineering, Engineering Design, Electrical Engineering","Course Overview / The Menu of Materials / Point Defects Explain Solid State Diffusion, Dislocations Explain Plastic Deformation / Stress vs. Strain -The “Big Four” Mechanical Properties, Creep Deformation / The Ductile-to-Brittle Transition, Fracture Toughness / Fatigue, Making Things Fast and Slow / A Brief History of Semiconductors",James Shackelford,"University of California, Davis",Physical Science and Engineering,https://www.coursera.org/learn/materials-science,8.0,4332
Planning & Design of Sanitation Systems and Technologies,4.8,Intermediate level,Flexible schedule,Not specified,"Urban Planning, Environmental Protection, Engineering Design, Wastewater Engineering","Introduction to sanitation planning & systems approach, Sanitation systems & technologies, Sanitation systems & technologies, Urban sanitation solutions -  Case studies , Urban sanitation tools",Christoph Lüthi,École Polytechnique Fédérale de Lausanne,Physical Science and Engineering,https://www.coursera.org/learn/sanitation,17.0,1082
"Extinctions: Past, Present, & Future",4.8,Beginner level,Flexible schedule,Summarize extinctions as an important part of the history of life.Identify the probable causes of mass extinctions in the geologic past (before humans).Compare and contrast the Big Five mass extinctions with human-influenced extinctions.Evaluate historical lessons and current trends to predict and prevent extinctions of the future.,Not specified,"Introduction to Extinctions: Getting Started with the End, Human Awareness of Extinctions: A History, Mass Extinctions of the Pre-Human Past, Extinctions of Pre-History & Near-Present (Pleistocene Epoch & Late Holocene Epoch), Extinctions Since European Colonization & Going into the Future",Anthony J. Martin,Emory University,Physical Science and Engineering,https://www.coursera.org/learn/extinctions-past-present-and-future,16.0,123
Introduction to Power Semiconductor Switches,0.0,Intermediate level,Flexible schedule,Basic understanding of  semiconductor power switchesModeling and simulation of  semiconductor power switches,"device analysis, Device modeling, Electronic Circuit Simulation, Device simulation","Power Semiconductor Device Basics, Key Power Semiconductor Devices, Power Device Data Sheets, Power Device Losses in Switching Circuits",Bart Van Zeghbroeck,University of Colorado Boulder,Physical Science and Engineering,https://www.coursera.org/learn/introduction-to-power-semiconductor-switches,9.0,0
FPGA Softcore Processors and IP Acquisition,3.9,Intermediate level,Flexible schedule,Create a Nios II softcore processor hardware design using the Altera development flow  Understand the benefits and steps of implementation of a custom instruction in the Nios II soft processor. Opens in a new tabList the types of IP available for FPGAs  Use simulation with ModelSim to verify an FPGA Design,"Simulation for Verification, Intellectual Property Integration, Programmable Logic Design, Softcore Processor Design, Software Design for Softcore Processors","Softcore Processor Development Flow, Writing Software for Softcore Processors, IP Acquisition and Integration, Introducing ModelSim and Simulation for Verification",Timothy Scherr,University of Colorado Boulder,Physical Science and Engineering,https://www.coursera.org/learn/fpga-softcore-proccessors-ip,10.0,80
Ingeniería de Tráfico,4.8,Beginner level,Flexible schedule,Not specified,Not specified,"Introducción del curso, Relación fundamental de tráfico, Control de tráfico en intersecciones, Modelos Dinámicos de tráfico","Juan Carlos Herrera, Juan Enrique Coeymans",Pontificia Universidad Católica de Chile,Physical Science and Engineering,https://www.coursera.org/learn/ingenieria-trafico,5.0,388
Pipe Material Specification ,0.0,Intermediate level,Flexible schedule,Not specified,"Working professionals with B.Tech./B.E., in Mechanical / Chemical / Petro-Chemical/ Instrumentation, Knowledge of Fluid Mechanics, Strength of materials, Graduate students of Mechanical / Chemical / Petro-Chemical/ Instrumentation, Undergraduate students of Mechanical / Chemical / Petro-Chemical/ Instrumentation who are in either Vth, VIth, VIIth or VIIIth semester, Diploma students of Mechanical / Chemical / Petro-Chemical/ Instrumentation","Description of Pipes, Pipe Fittings and Flanges, Description of Valves,  Piping Drawings, Piping Components - Graphic Representation, Pipeline Stresses and Flexibility Analysis, Supports, Expansion Joints, Pipe Jacketing, Vibration, Insulation, Buried Pipe  & Cathodic Protection for Pipes ",Subject Matter Expert,L&T EduTech,Physical Science and Engineering,https://www.coursera.org/learn/pipe-material-specification,12.0,0
